SampleID	SampleID2	RIBBITR_ID	Species	Date	Location	region	site	survey_time	life_stage	sex	snout_vent_length	body_mass_g	ColoniesBact	ColoniesPast	CFU_bact	CFU_past	Percent_spore	Total bacteria_blue	Total_bacteria_red	No_fields_obs	Dilution factor	Area_mm2	Total_cells_ml	Active_cells_ml	Per_active	Per_dormant	TotalFluorRep1	TotalFluorRep2	TotalFluorRep3	AvgFluorTotal	ViableFluorRep1	ViableFluorRep2	ViableFluorRep3	AvgFluorVia	PerViableSpores	TotalNoSporesTbCl	ViableNoSporesTbCl	TotalNoSporesTbClCorrected	ViableNoSporesTbClCorrected	S16CopiesRep1	S16CopiesRep2	S16CopiesRep3	S16CopiesAvg	bd_replicates	bd_detected	bd_mean_its1_copies_per_swab	total_peptides_ug	body_temp_c	lat	long	annual_mean_temp	mean_diurnal_range	isothermality	temp_seasonality	max_temp_warmest_month	min_temp_coldest_month	temp_annual_range	mean_temp_wettest_quarter	mean_temp_driest_quarter	mean_temp_warmest_quarter	mean_temp_coldest_quarter	annual_precip	precip_wettest_month	precip_driest_month	precip_seasonality	precip_wettest_quarter	precip_driest_quarter	precip_warmest_quarter	precip_coldest_quarter	Elevation_M
N/A	N/A	BR_238_amp	Hylodes phyllodes	10/19/24	Brazil	Santa Virginia	s5	NA	Adult	N/A	29.45	2.61	45.00	226.00	45000.00	2260	0.050222222	356	351	10	10	4	142400	123413	0.866664326	0.133335674	24699.41302	24296.7842	23919.89204	24305.36309	23546.20103	22169.45636	22853.4825	22856.37996	0.940384222	5542	215	5542	215	189518.00	121737.00	161741.00	1.58E+05	1	NA	NA	NA	20	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_186_amp	Hylodes phyllodes	10/17/24	Brazil	Santa Virginia	s4	NA	Adult	N/A	26.6	1.71	74.00	532.00	74000.00	5320	0.071891892	363	288	10	10	4	145200	112933	0.777775482	0.222224518	25332.30229	24978.51155	24783.26982	25031.36122	23430.37729	23572.15746	23458.18336	23486.90604	0.938299193	8211	2533	8211	2533	89452.00	150529.00	166680.00	1.36E+05	1	NA	NA	NA	20.2	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_94	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	18.05	0.54	50.00	460.00	50000.00	4600	0.092	365	298	10	10	4	146000	110717	0.758335616	0.241664384	24782.60791	23939.39809	24403.22312	24375.07637	23855.62853	22725.52681	22851.01337	23144.05624	0.949496768	5799	1273	5799	1273	120860.00	143884.00	89961.00	1.18E+05	1	NA	NA	NA	20.3	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_228_amp	Hylodes phyllodes	10/19/24	Brazil	Santa Virginia	s5	NA	Adult	N/A	23.75	1.07	32.00	101.00	32000.00	1010	0.0315625	366	315	10	10	4	146400	135420	0.925	0.075	24816.77128	25295.08991	25222.43105	25111.43075	24313.26445	23979.9633	24899.59738	24397.60838	0.971573807	8506	5881	8506	5881	138412.00	166116.00	171131.00	1.59E+05	1	NA	NA	NA	20.3	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_202_amp	Hylodes phyllodes	10/18/24	Brazil	Santa Virginia	s2	NA	Adult	N/A	26.6	1.74	57.00	79.00	57000.00	790	0.013859649	370	328	10	10	4	148000	138133	0.933331081	0.066668919	25510.99397	24737.2158	24857.28653	25035.16544	24967.83028	22242.43503	23635.61869	23615.29467	0.943284946	8225	3005	8225	3005	116112.00	156546.00	164389.00	1.46E+05	1	NA	NA	55.11	20.4	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_231_amp	Hylodes phyllodes	10/19/24	Brazil	Santa Virginia	s5	NA	Adult	N/A	24.7	1.35	41.00	544.00	41000.00	5440	0.132682927	372	330	10	10	4	148800	135160	0.908333333	0.091666667	23706.42614	23973.66137	24384.45825	24021.51525	22947.52547	23440.15358	22554.42019	22980.69975	0.95667153	4499	672	4499	672	99966.00	231740.00	210238.00	1.81E+05	1	NA	NA	NA	20.8	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_217_amp	Hylodes phyllodes	10/18/24	Brazil	Santa Virginia	s2	NA	Adult	N/A	28.5	1.9	42.00	552.00	42000.00	5520	0.131428571	374	293	10	10	4	149600	121758	0.813890374	0.186109626	26001.61093	25530.50945	26262.18991	25931.43676	23360.21119	23052.8116	23770.55631	23394.52637	0.902168537	11520	2194	11520	2194	135662.00	190497.00	145508.00	1.57E+05	1	NA	NA	87.474	21.1	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_220_amp	Hylodes phyllodes	10/18/24	Brazil	Santa Virginia	s2	NA	Adult	N/A	16.15	0.39	53.00	181.00	53000.00	1810	0.034150943	379	257	10	10	4	151600	115384	0.761108179	0.238891821	26400.39016	25979.55083	25624.57566	26001.50555	25868.56535	25604.5399	23448.96376	24974.02301	0.960483729	11778	8001	11778	8001	118100.00	133444.00	207785.00	1.53E+05	1	NA	NA	62.694	21.4	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_230_amp	Hylodes phyllodes	10/19/24	Brazil	Santa Virginia	s5	NA	Adult	N/A	27.55	1.92	56.00	77.00	56000.00	770	0.01375	381	380	10	10	4	152400	134197	0.880557743	0.119442257	24179.93631	23477.20748	25262.82799	24306.65726	22986.48492	22918.74955	24632.81363	23512.6827	0.967335099	5547	2628	5547	2628	129613.00	203378.00	147254.00	1.60E+05	1	NA	NA	NA	21.4	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_264_amp	Hylodes phyllodes	11/2/24	Brazil	Boraceia	t6	NA	Adult	N/A	25.65	1.88	78.00	51.00	78000.00	510	0.006538462	396	342	10	10	4	158400	137720	0.869444444	0.130555556	25991.32929	25616.40298	24934.76355	25514.16528	24826.81705	24651.74077	23547.23925	24341.93236	0.954055604	9986	5677	9986	5677	261010.00	126337.00	199284.00	1.96E+05	1	NA	NA	64.302	22.2	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
N/A	N/A	BR_AMPs_87	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	20.9	0.86	20.00	543.00	20000.00	5430	0.2715	300	253	10	10	4	120000	97000	0.808333333	0.191666667	23443.39153	24488.68111	24377.71584	24103.26283	22079.75896	22632.12603	22661.45267	22457.77922	0.931731914	4799	-1251	4799	0	111087.00	133345.00	153505.00	1.33E+05	NA	NA	NA	62.256	14.5	-23.34211	-45.1435	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_88	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	28.5	1.64	29.00	176.00	29000.00	1760	0.060689655	301	361	10	10	4	120400	105684	0.877774086	0.122225914	24921.83742	24147.67371	24245.51973	24438.34362	24367.01021	23019.06431	23797.19599	23727.75684	0.970923284	6031	3419	6031	3419	152272.00	121729.00	146513.00	1.40E+05	NA	NA	NA	NA	15.5	-23.34277	-45.14398	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_85	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	24.7	1.52	30.00	472.00	30000.00	4720	0.157333333	302	323	10	10	4	120800	94627	0.783336093	0.216663907	23747.11364	24053.19639	23773.99836	23858.10279	22803.12807	23661.67887	22813.28899	23092.69864	0.967918482	3898	1084	3898	1084	151352.00	211049.00	152770.00	1.72E+05	NA	NA	NA	71.826	16.4	-23.34222	-45.14358	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_90	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	25.65	1.47	53.00	226.00	53000.00	2260	0.042641509	309	358	10	10	4	123600	117420	0.95	0.05	25985.74824	26048.84207	24997.62599	25677.40543	24430.54355	24800.88247	22752.87834	23994.76812	0.934470119	10587	4400	10587	4400	130845.00	170945.00	146125.00	1.49E+05	NA	NA	NA	140.004	17.3	-23.34233	-45.14366	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_89	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	27.55	1.67	34.00	139.00	34000.00	1390	0.040882353	310	285	10	10	4	124000	103333	0.833330645	0.166669355	24095.79403	24053.04962	24171.22122	24106.68829	23011.39638	23503.52596	23673.26919	23396.06385	0.97052169	4812	2199	4812	2199	104557.00	194726.00	172338.00	1.57E+05	NA	NA	NA	NA	17.5	-23.3431	-45.14422	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_81	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	28.5	1.74	55.00	128.00	55000.00	1280	0.023272727	310	326	10	10	4	124000	113667	0.916669355	0.083330645	24982.22556	25116.67537	25774.81825	25291.23972	23987.85023	24798.92172	24626.0154	24470.92912	0.967565425	9167	6151	9167	6151	105253.00	162470.00	153385.00	1.40E+05	NA	NA	NA	NA	17.5	-23.34299	-45.14414	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_168_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	23.47	1.5	26.00	337.00	26000.00	3370	0.129615385	310	375	10	10	4	124000	103678	0.836112903	0.163887097	24198.74298	25190.0812	24590.92558	24659.91659	23462.59948	24859.78345	22259.96228	23527.4484	0.954076561	6846	2682	6846	2682	131464.00	234354.00	92790.00	1.53E+05	NA	NA	NA	NA	17.5	-23.34156	-45.1431	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_178_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	21.66	1.09	32.00	240.00	32000.00	2400	0.075	313	230	10	10	4	125200	109202	0.872220447	0.127779553	25004.21215	25366.35375	24467.58299	24946.04963	24479.13705	24477.64819	22853.51384	23936.76636	0.959541359	7898	4187	7898	4187	146214.00	158158.00	186411.00	1.64E+05	NA	NA	NA	NA	17.5	-23.34112	-45.14278	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_86	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	25.65	1.58	32.00	461.00	32000.00	4610	0.1440625	313	291	10	10	4	125200	111637	0.891669329	0.108330671	25582.72487	25474.7461	25637.74563	25565.0722	23633.30885	23003.91543	24395.07904	23677.43444	0.92616341	10174	3234	10174	3234	130155.00	172063.00	186460.00	1.63E+05	NA	NA	NA	51.654	17.6	-23.34266	-45.1439	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_82	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	13.3	0.65	38.00	156.00	38000.00	1560	0.041052632	315	244	10	10	4	126000	103600	0.822222222	0.177777778	26148.64832	27231.71407	25685.19401	26355.18547	24254.39566	26301.10618	23074.20179	24543.23454	0.931248789	13078	6417	13078	6417	151518.00	132272.00	129734.00	1.38E+05	NA	NA	NA	43.212	17.9	-23.34255	-45.14382	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_110	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	28.88	2.28	46.00	351.00	46000.00	3510	0.076304348	315	249	10	10	4	126000	116900	0.927777778	0.072222222	23866.11752	23820.04574	23853.87744	23846.68023	21465.143	21258.40685	23334.85611	22019.46865	0.92337669	3856	-2863	3856	0	150406.00	157538.00	162607.00	1.57E+05	1	NA	NA	NA	18	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_105	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	25.27	1.66	42.00	637.00	42000.00	6370	0.151666667	319	362	10	10	4	127600	114486	0.897225705	0.102774295	26048.49044	26961.69227	27077.43612	26695.87294	24689.48896	24055.55496	26274.87049	25006.63814	0.936722998	14331	8120	14331	8120	155599.00	148054.00	192240.00	1.65E+05	1	NA	NA	NA	18.4	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_176_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	15.35	0.38	26.00	108.00	26000.00	1080	0.041538462	321	332	10	10	4	128400	121267	0.94444704	0.05555296	23372.69085	23241.88621	23893.77178	23502.78295	20885.70162	21437.40992	22472.58642	21598.56599	0.918979086	2592	-4410	2592	0	145891.00	127331.00	165106.00	1.46E+05	NA	NA	NA	NA	18.6	-23.34101	-45.1427	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_172_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	32.3	3.22	51.00	237.00	51000.00	2370	0.046470588	321	228	10	10	4	128400	120197	0.936113707	0.063886293	24576.03248	25168.60991	24953.60551	24899.41597	23016.92411	23629.9098	24622.03851	23756.29081	0.954090282	7726	3524	7726	3524	199465.00	186241.00	105237.00	1.64E+05	NA	NA	NA	37.41	18.7	-23.34178	-45.14326	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_112	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	27.08	1.87	60.00	572.00	60000.00	5720	0.095333333	324	348	10	10	4	129600	111240	0.858333333	0.141666667	24585.23194	26116.8566	26241.04284	25647.71046	23214.96085	25256.06438	24450.7765	24307.26724	0.94773634	10477	5549	10477	5549	126041.00	116559.00	115686.00	1.19E+05	1	NA	NA	NA	18.9	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_174_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	20.76	0.89	50.00	496.00	50000.00	4960	0.0992	326	373	10	10	4	130400	122431	0.938888037	0.061111963	24832.43765	24944.98122	25281.7647	25019.72786	22812.42129	23905.51232	24988.77513	23902.23625	0.955335581	8169	4060	8169	4060	107389.00	179331.00	200047.00	1.62E+05	NA	NA	NA	NA	19	-23.34123	-45.14286	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_161_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	34.2	3.83	40.00	81.00	40000.00	810	0.02025	330	344	10	10	4	132000	104133	0.788886364	0.211113636	24707.38839	24869.43214	25545.26227	25040.69427	23449.37036	23242.72931	24441.50257	23711.20075	0.946906683	8246	3358	8246	3358	163118.00	134438.00	177924.00	1.58E+05	NA	NA	NA	51.576	19.1	-23.34189	-45.14334	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_117	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	26.18	1.91	55.00	515.00	55000.00	5150	0.093636364	345	233	10	10	4	138000	106950	0.775	0.225	26110.02064	26779.29021	25250.38961	26046.56682	24178.37687	25042.3507	23552.27487	24257.66748	0.931319189	11944	5367	11944	5367	175287.00	164563.00	119339.00	1.53E+05	1	NA	NA	NA	19.2	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_120	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	27.08	1.81	40.00	162.00	40000.00	1620	0.0405	346	297	10	10	4	138400	104184	0.752774566	0.247225434	24944.16028	25710.96044	25529.82574	25394.98215	22517.24443	23303.44735	23135.72397	22985.47192	0.905118648	9548	690	9548	690	145622.00	168852.00	186467.00	1.67E+05	1	NA	NA	NA	19.2	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_173_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	27.55	2.51	45.00	364.00	45000.00	3640	0.080888889	348	289	10	10	4	139200	116773	0.838886494	0.161113506	25417.00166	24785.61209	24314.00195	24838.8719	23948.51726	24029.17888	21670.11567	23215.93727	0.9346615	7504	1537	7504	1537	172380.00	236122.00	127615.00	1.79E+05	NA	NA	NA	39.228	19.2	-23.342	-45.14342	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_165_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	22.57	1.32	28.00	161.00	28000.00	1610	0.0575	362	377	10	10	4	144800	123482	0.852776243	0.147223757	25442.84484	25972.74248	24961.02016	25458.86916	22861.28014	24883.18412	24437.48287	24060.64904	0.945079253	9783	4643	9783	4643	154144.00	121664.00	89420.00	1.22E+05	NA	NA	NA	NA	19.5	-23.34145	-45.14302	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_167_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	19.86	0.8	39.00	205.00	39000.00	2050	0.052564103	365	254	10	10	4	146000	120856	0.827780822	0.172219178	24586.86465	24205.85859	24416.90041	24403.20789	22009.37869	23127.51474	21924.92763	22353.94035	0.916024666	5902	-1633	5902	0	221676.00	122087.00	172666.00	1.72E+05	NA	NA	NA	NA	19.5	-23.34134	-45.14294	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_119	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	24.37	1.44	70.00	497.00	70000.00	4970	0.071	373	310	10	10	4	149200	135109	0.9055563	0.0944437	24768.43993	25821.49478	25771.11009	25453.6816	23382.98039	25436.40221	23419.26936	24079.55065	0.946014452	9764	4712	9764	4712	157152.00	159615.00	220456.00	1.79E+05	1	NA	NA	NA	19.8	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_166_amp	Ischnocnema henselii	10/15/24	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	18.96	0.66	55.00	334.00	55000.00	3340	0.060727273	373	258	10	10	4	149200	126820	0.85	0.15	26439.41936	25203.90288	25467.36716	25703.56314	25216.41088	22812.19841	24851.50779	24293.37236	0.94513637	10683	5498	10683	5498	158015.00	162982.00	204305.00	1.75E+05	NA	NA	NA	NA	19.8	-23.34167	-45.14318	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_116	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	27.08	1.49	78.00	204.00	78000.00	2040	0.026153846	398	303	10	10	4	159200	126033	0.791664573	0.208335427	25576.57519	25896.837	26336.60787	25936.67335	24083.67139	24135.14592	25310.11962	24509.64564	0.944980311	11540	6293	11540	6293	220484.00	94805.00	182651.00	1.66E+05	1	NA	NA	NA	20.1	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_83	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	20.9	0.9	47.00	234.00	47000.00	2340	0.049787234	412	249	10	10	4	164800	146489	0.888889563	0.111110437	25913.69931	24554.58255	25036.71508	25168.33231	25123.81398	22829.85491	23462.32606	23805.33165	0.945844618	8715	3704	8715	3704	197319.00	131258.00	170589.00	1.66E+05	NA	NA	NA	56.01	21.1	-23.34244	-45.14374	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
N/A	N/A	BR_AMPs_118	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	32.49	4.35	57.00	38.00	57000.00	380	0.006666667	419	233	10	10	4	167600	128028	0.763890215	0.236109785	25007.02194	25601.17801	24785.54087	25131.24694	22933.52033	23487.07165	24095.60286	23505.39828	0.935305691	8579	2601	8579	2601	134393.00	138367.00	149368.00	1.41E+05	1	NA	NA	NA	NA	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_109	Ischnocnema henselii	10/3/23	Brazil	Santa Virginia	s1	NA	Adult	N/A	26.18	1.73	89.00	645.00	89000.00	6450	0.07247191	421	266	10	10	4	168400	151560	0.9	0.1	24531.02424	25749.20253	24084.61705	24788.28127	22909.45343	25450.45423	22541.43181	23633.77982	0.953425514	7318	3073	7318	3073	171448.00	157212.00	125117.00	1.51E+05	1	NA	NA	NA	NA	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_84	Ischnocnema henselii	10/2/23	Brazil	Santa Virginia	Olho_de_agua	NA	Adult	N/A	27.55	1.84	63.00	86.00	63000.00	860	0.013650794	423	358	10	10	4	169200	135360	0.8	0.2	24580.98102	25900.39123	25429.35689	25303.57638	22069.92659	24111.53928	23541.98561	23241.15049	0.918492712	9212	1630	9212	1630	177700.00	191729.00	115572.00	1.62E+05	NA	NA	NA	100.224	NA	-23.34288	-45.14406	17.10833359	10.10000038	56.1111145	252.125824	25.29999924	7.300000191	18	20.04999924	13.91666603	20.14999962	13.91666603	1790	279	43	59.7257576	803	163	770	163	117
PA26	BacSwab00144	BacSwab00144	Rana catesbeiana	7/12/22	Pennsylvania	Vorisek Pond	N/A	NA	Juvenile	Unknown	53.6	17.8	231.00	525.00	231000.00	52500	0.227272727	305	273	10	100	4	1220000	1125111	0.922222131	0.077777869	24375.41062	25632.46281	25446.37119	25151.41487	23890.72511	24700.47163	24464.22433	24351.80702	0.968208236	8653	5713	8653	5713	816805.00	721134.00	1338349.00	9.59E+05	NA	NA	NA	NA	NA	41.69171	-80.50082	8.524999619	10.9333334	30.20257759	935.7143555	26.89999962	-9.300000191	36.20000076	19.66666603	-2.483333349	19.66666603	-3.333333254	1062	109	55	19.7213974	315	189	315	200	180
PA42	BacSwab00152	BacSwab00152	Rana catesbeiana	5/4/22	Pennsylvania	RV Pond	N/A	NA	Adult	Female	111.8	177.3	441.00	116.00	441000.00	11600	0.026303855	307	284	10	100	4	1228000	1098378	0.894444625	0.105555375	27019.25542	25843.77713	25672.55559	26178.52938	25001.86873	23148.49565	23001.3896	23717.25132	0.905981042	12429	3380	12429	3380	1172466.00	1008540.00	1523058.00	1.23E+06	NA	NA	NA	NA	19	41.59313	-80.35629	8.558333397	11.25	30.99173546	928.5028076	27	-9.300000191	36.29999924	19.63333321	-2.316666842	19.63333321	-3.233333349	1078	113	57	19.97618866	325	194	325	202	185
